,Returns,Volatility,AFC.L Weight,CWR.L Weight,GOOD.L Weight,GRP.L Weight,ITM.L Weight
0,0.028455102310745967,0.14830788069065826,0.2276172964234886,0.1590683649398555,0.39286093413530676,0.13206233745812615,0.08839106704322293
1,0.029946825156953023,0.1438958396051235,0.14533202024563935,0.5184444722769175,0.0182366467418952,0.2521099458203144,0.06587691491523356
2,0.018604592363051328,0.08355624546349545,0.06616697605290742,0.18616850832387896,0.18721836299916597,0.4788867992943289,0.08155935332971881
3,0.032717785994560045,0.16915937208540283,0.27944240072478055,0.1842572626481147,0.20453924130391798,0.20404568676909907,0.12771540855408767
4,0.02026093675693108,0.09644492775738664,0.04115675688858441,0.18456156808055443,0.2577284186553631,0.3450113732693984,0.1715418831060997
5,0.03302030991940997,0.16354459320410802,0.11973134833707001,0.14423055698109843,0.15968376687918986,0.1151391114269343,0.4612152163757074
6,0.03145259884618181,0.15258796324080073,0.11939497681018321,0.2610223152613443,0.18192447844104676,0.11063599746914105,0.3270222320182849
7,0.038629974519038636,0.20174181425272686,0.2938738624630862,0.12618529810879733,0.22657729692035433,0.03042232135924621,0.32294122114851587
8,0.02337208977652522,0.11115893629139302,0.135489456356689,0.16784066890754634,0.28039746076460037,0.3109265729536904,0.10534584101747385
9,0.03156551548998859,0.16371746063952744,0.2747598995486689,0.08004386373083686,0.1616698263994959,0.30305870915673233,0.18046770116426597
10,0.023578996347730106,0.11863612695894282,0.022725843964608566,0.2542762539047401,0.2876909044588877,0.18154167960036563,0.2537653180713981
11,0.04008157222534083,0.22151169820242855,0.4013801822889065,0.21586230932285555,0.08794373530110162,0.17222451139234854,0.12258926169478783
12,0.029591829367744897,0.1401845086598339,0.16531819405891854,0.34538367035864825,0.08040887747823758,0.272411098199929,0.1364781599042667
13,0.038389276117326065,0.2105444071323302,0.3781810588276999,0.19547803762250693,0.14974365538579718,0.1559584876100729,0.12063876055392322
14,0.031034892762142118,0.15653756264155586,0.24996237981282754,0.10850292075919456,0.10620137821597977,0.34056996234821124,0.19476335886378704
15,0.03234873672288321,0.15919542017890473,0.218938830016466,0.26348223892067674,0.16504124400271636,0.17890801726734687,0.17362966979279407
16,0.03303821224539183,0.17695727441020753,0.28850341138274876,0.11101758269118517,0.3726655451267641,0.07223879144332639,0.15557466935597544
17,0.0282612624579075,0.14194840431224645,0.22108062369358902,0.3053293711348677,0.23443841701186607,0.23295905488548993,0.006192533274187338
18,0.028144985446081634,0.14086379086092182,0.22658023521734763,0.2802555198833063,0.20282351346223557,0.27623609704242846,0.01410463439468193
19,0.03687050063812808,0.19392099294013065,0.3106498250947762,0.11715030636383056,0.15768063973827576,0.1622705550263512,0.25224867377676624
20,0.026036828814919675,0.13752007346266534,0.23848633178133521,0.07589512915677307,0.33046131771125037,0.2943114335585433,0.06084578779209799
21,0.025681421418815867,0.12237649485562548,0.11432288085298481,0.23287015569585237,0.2707968406479886,0.21285059763554767,0.16915952516762642
22,0.033883979292040144,0.1709529531615063,0.25828207030537087,0.2644319537009586,0.1685098364867265,0.16049228803048493,0.1482838514764592
23,0.02662560335139528,0.13413654762953978,0.1623820726586403,0.21830662133615283,0.40046706783879266,0.11162788670011016,0.10721635146630407
24,0.035950199826504284,0.19981601346115258,0.37051738941006024,0.10097171706709505,0.15567468540845492,0.24594143869150642,0.12689476942288336
25,0.03684398130746083,0.19426027447065297,0.292763859159225,0.09875625632925031,0.30422666705006796,0.022972154880238575,0.28128106258121816
26,0.032416987622095154,0.16810885760047356,0.2341546464556738,0.0022048153323834226,0.3293787781914199,0.11589265935774676,0.3183691006627761
